id,passage_id,verse_id,is_anchor,created_at,deleted
29281,18158,28059,1,2026-07-19T06:29:06Z,0
29282,18159,1767,1,2026-07-19T06:29:06Z,0
29283,18160,9180,1,2026-07-19T06:29:06Z,0
29284,18161,1769,1,2026-07-19T06:29:06Z,0
29285,18162,1770,1,2026-07-19T06:29:06Z,0
29286,18163,22901,1,2026-07-19T06:29:06Z,0
29287,18164,18544,1,2026-07-19T06:29:06Z,0
29288,18165,18457,1,2026-07-19T06:29:06Z,0
29289,18166,22668,1,2026-07-19T06:29:06Z,0
29290,18167,18594,1,2026-07-19T06:29:06Z,0
29291,18168,23151,1,2026-07-19T06:29:06Z,0
29292,18169,23418,1,2026-07-19T06:29:06Z,0
29293,18170,22638,1,2026-07-19T06:29:06Z,0
29294,18171,22669,1,2026-07-19T06:29:06Z,0
29295,18172,565,1,2026-07-19T06:29:06Z,0
29296,18173,22902,1,2026-07-19T06:29:06Z,0
29297,18174,24051,1,2026-07-19T06:29:06Z,0
29298,18175,8024,1,2026-07-19T06:29:06Z,0
29299,18176,23167,1,2026-07-19T06:29:06Z,0
29300,18177,16159,1,2026-07-19T06:29:06Z,0
29301,18178,17156,1,2026-07-19T06:29:06Z,0
29302,18179,22903,1,2026-07-19T06:29:06Z,0
29303,18180,22904,1,2026-07-19T06:29:06Z,0
29304,18181,17241,1,2026-07-19T06:29:06Z,0
29305,18182,19416,1,2026-07-19T06:29:06Z,0
29306,18183,20,1,2026-07-19T06:29:06Z,0
29307,18184,3404,1,2026-07-19T06:29:06Z,0
29308,18185,23154,1,2026-07-19T06:29:06Z,0
29309,18186,8025,1,2026-07-19T06:29:06Z,0
29310,18187,14324,1,2026-07-19T06:29:06Z,0
29311,18188,20609,1,2026-07-19T06:29:06Z,0
29312,18189,566,1,2026-07-19T06:29:06Z,0
29313,18190,18529,1,2026-07-19T06:29:06Z,0
29314,18191,536,1,2026-07-19T06:29:06Z,0
29315,18192,1223,1,2026-07-19T06:29:06Z,0
29316,18193,19236,1,2026-07-19T06:29:06Z,0
29317,18194,14356,1,2026-07-19T06:29:06Z,0
29318,18195,8026,1,2026-07-19T06:29:06Z,0
29319,18196,15046,1,2026-07-19T06:29:06Z,0
29320,18197,3409,1,2026-07-19T06:29:06Z,0
29321,18198,18545,1,2026-07-19T06:29:06Z,0
29322,18199,27742,1,2026-07-19T06:29:06Z,0
29323,18200,23156,1,2026-07-19T06:29:06Z,0
29324,18201,288,1,2026-07-19T06:29:06Z,0
29325,18202,3410,1,2026-07-19T06:29:06Z,0
29326,18203,9181,1,2026-07-19T06:29:06Z,0
29327,18204,25879,1,2026-07-19T06:29:06Z,0
29328,18205,26507,1,2026-07-19T06:29:06Z,0
29329,18206,8027,1,2026-07-19T06:29:06Z,0
29330,18207,22639,1,2026-07-19T06:29:06Z,0
29331,18208,22566,1,2026-07-19T06:29:06Z,0
29332,18209,14358,1,2026-07-19T06:29:06Z,0
29333,18210,4361,1,2026-07-19T06:29:06Z,0
29334,18211,14360,1,2026-07-19T06:29:06Z,0
29335,18212,4362,1,2026-07-19T06:29:06Z,0
29336,18213,23623,1,2026-07-19T06:29:06Z,0
29337,18214,22906,1,2026-07-19T06:29:06Z,0
29338,18215,16143,1,2026-07-19T06:29:06Z,0
29339,18216,17232,1,2026-07-19T06:29:06Z,0
29340,18217,3308,1,2026-07-19T06:29:06Z,0
29341,18218,28902,1,2026-07-19T06:29:06Z,0
29342,18219,25904,1,2026-07-19T06:29:06Z,0
29343,18220,2836,1,2026-07-19T06:29:06Z,0
29344,18221,4363,1,2026-07-19T06:29:06Z,0
29345,18222,23624,1,2026-07-19T06:29:06Z,0
29346,18223,6963,1,2026-07-19T06:29:06Z,0
29347,18223,1772,0,2026-07-19T06:29:06Z,0
29348,18224,19237,1,2026-07-19T06:29:06Z,0
29349,18225,1773,1,2026-07-19T06:29:06Z,0
29350,18226,22670,1,2026-07-19T06:29:06Z,0
29351,18226,22671,0,2026-07-19T06:29:06Z,0
29352,18226,3441,0,2026-07-19T06:29:06Z,0
29353,18226,22672,0,2026-07-19T06:29:06Z,0
29354,18227,22673,1,2026-07-19T06:29:06Z,0
29355,18227,8028,0,2026-07-19T06:29:06Z,0
29356,18228,27862,1,2026-07-19T06:29:06Z,0
29357,18229,3434,1,2026-07-19T06:29:06Z,0
29358,18230,4364,1,2026-07-19T06:29:06Z,0
29359,18231,8029,1,2026-07-19T06:29:06Z,0
29360,18232,22640,1,2026-07-19T06:29:06Z,0
29361,18232,4365,0,2026-07-19T06:29:06Z,0
29362,18233,23271,1,2026-07-19T06:29:06Z,0
29363,18233,23625,0,2026-07-19T06:29:06Z,0
29364,18234,4366,1,2026-07-19T06:29:06Z,0
29365,18235,22641,1,2026-07-19T06:29:06Z,0
29366,18235,8031,0,2026-07-19T06:29:06Z,0
29367,18235,8032,0,2026-07-19T06:29:06Z,0
29368,18235,22674,0,2026-07-19T06:29:06Z,0
29369,18236,567,1,2026-07-19T06:29:06Z,0
29370,18237,8033,1,2026-07-19T06:29:06Z,0
29371,18238,9010,1,2026-07-19T06:29:06Z,0
29372,18238,8951,0,2026-07-19T06:29:06Z,0
29373,18239,22675,1,2026-07-19T06:29:06Z,0
29374,18239,8034,0,2026-07-19T06:29:06Z,0
29375,18240,24345,1,2026-07-19T06:29:06Z,0
29376,18241,8035,1,2026-07-19T06:29:06Z,0
29377,18242,26587,1,2026-07-19T06:29:06Z,0
29378,18243,1774,1,2026-07-19T06:29:06Z,0
29379,18243,3411,0,2026-07-19T06:29:06Z,0
29380,18244,1224,1,2026-07-19T06:29:06Z,0
29381,18244,13703,0,2026-07-19T06:29:06Z,0
29382,18244,15133,0,2026-07-19T06:29:06Z,0
29383,18245,1775,1,2026-07-19T06:29:06Z,0
29384,18246,4559,1,2026-07-19T06:29:06Z,0
29385,18247,1776,1,2026-07-19T06:29:06Z,0
29386,18248,568,1,2026-07-19T06:29:06Z,0
29387,18248,22908,0,2026-07-19T06:29:06Z,0
29388,18249,1777,1,2026-07-19T06:29:06Z,0
29389,18250,23626,1,2026-07-19T06:29:06Z,0
29390,18250,23627,0,2026-07-19T06:29:06Z,0
29391,18251,8036,1,2026-07-19T06:29:06Z,0
29392,18252,1778,1,2026-07-19T06:29:06Z,0
29393,18252,14302,0,2026-07-19T06:29:06Z,0
29394,18252,1779,0,2026-07-19T06:29:06Z,0
29395,18252,14303,0,2026-07-19T06:29:06Z,0
29396,18253,20129,1,2026-07-19T06:29:06Z,0
29397,18254,23542,1,2026-07-19T06:29:06Z,0
29398,18254,1780,0,2026-07-19T06:29:06Z,0
29399,18255,23543,1,2026-07-19T06:29:06Z,0
29400,18255,23628,0,2026-07-19T06:29:06Z,0
29401,18256,1782,1,2026-07-19T06:29:06Z,0
29402,18257,8037,1,2026-07-19T06:29:06Z,0
29403,18258,6072,1,2026-07-19T06:29:06Z,0
29404,18258,23629,0,2026-07-19T06:29:06Z,0
29405,18259,1783,1,2026-07-19T06:29:06Z,0
29406,18260,1784,1,2026-07-19T06:29:06Z,0
29407,18261,22909,1,2026-07-19T06:29:06Z,0
29408,18261,1785,0,2026-07-19T06:29:06Z,0
29409,18261,17157,0,2026-07-19T06:29:06Z,0
29410,18261,8038,0,2026-07-19T06:29:06Z,0
29411,18261,8039,0,2026-07-19T06:29:06Z,0
29412,18261,8040,0,2026-07-19T06:29:06Z,0
29413,18262,23630,1,2026-07-19T06:29:06Z,0
29414,18262,22910,0,2026-07-19T06:29:06Z,0
29415,18262,6084,0,2026-07-19T06:29:06Z,0
29416,18262,4367,0,2026-07-19T06:29:06Z,0
29417,18262,23631,0,2026-07-19T06:29:06Z,0
29418,18263,26376,1,2026-07-19T06:29:06Z,0
29419,18264,6085,1,2026-07-19T06:29:06Z,0
29420,18264,1786,0,2026-07-19T06:29:06Z,0
29421,18265,25063,1,2026-07-19T06:29:06Z,0
29422,18266,1787,1,2026-07-19T06:29:06Z,0
29423,18267,23632,1,2026-07-19T06:29:06Z,0
29424,18268,6073,1,2026-07-19T06:29:06Z,0
29425,18269,4368,1,2026-07-19T06:29:06Z,0
29426,18269,17158,0,2026-07-19T06:29:06Z,0
29427,18269,23633,0,2026-07-19T06:29:06Z,0
29428,18270,23634,1,2026-07-19T06:29:06Z,0
29429,18271,15134,1,2026-07-19T06:29:06Z,0
29430,18271,8041,0,2026-07-19T06:29:06Z,0
29431,18271,23635,0,2026-07-19T06:29:06Z,0
29432,18272,8042,1,2026-07-19T06:29:06Z,0
29433,18272,18595,0,2026-07-19T06:29:06Z,0
29434,18273,8043,1,2026-07-19T06:29:06Z,0
29435,18274,18596,1,2026-07-19T06:29:06Z,0
29436,18274,8044,0,2026-07-19T06:29:06Z,0
29437,18274,8045,0,2026-07-19T06:29:06Z,0
29438,18274,18597,0,2026-07-19T06:29:06Z,0
29439,18275,17493,1,2026-07-19T06:29:06Z,0
29440,18276,23636,1,2026-07-19T06:29:06Z,0
29441,18277,28347,1,2026-07-19T06:29:06Z,0
29442,18278,1788,1,2026-07-19T06:29:06Z,0
29443,18279,1789,1,2026-07-19T06:29:06Z,0
29444,18280,1790,1,2026-07-19T06:29:06Z,0
29445,18280,14314,0,2026-07-19T06:29:06Z,0
29446,18280,8046,0,2026-07-19T06:29:06Z,0
29447,18280,23864,0,2026-07-19T06:29:06Z,0
29448,18280,23865,0,2026-07-19T06:29:06Z,0
29449,18280,22911,0,2026-07-19T06:29:06Z,0
29450,18280,22912,0,2026-07-19T06:29:06Z,0
29451,18280,1791,0,2026-07-19T06:29:06Z,0
29452,18280,1792,0,2026-07-19T06:29:06Z,0
29453,18280,1793,0,2026-07-19T06:29:06Z,0
29454,18281,25562,1,2026-07-19T06:29:06Z,0
29455,18281,23866,0,2026-07-19T06:29:06Z,0
29456,18281,20580,0,2026-07-19T06:29:06Z,0
29457,18281,2837,0,2026-07-19T06:29:06Z,0
29458,18281,22913,0,2026-07-19T06:29:06Z,0
29459,18282,1794,1,2026-07-19T06:29:06Z,0
29460,18283,19238,1,2026-07-19T06:29:06Z,0
29461,18284,22914,1,2026-07-19T06:29:06Z,0
29462,18285,8047,1,2026-07-19T06:29:06Z,0
29463,18286,6065,1,2026-07-19T06:29:06Z,0
29464,18287,23596,1,2026-07-19T06:29:06Z,0
29465,18288,8048,1,2026-07-19T06:29:06Z,0
29466,18289,22576,1,2026-07-19T06:29:06Z,0
29467,18289,20691,0,2026-07-19T06:29:06Z,0
29468,18290,8049,1,2026-07-19T06:29:06Z,0
29469,18290,8277,0,2026-07-19T06:29:06Z,0
29470,18290,9048,0,2026-07-19T06:29:06Z,0
29471,18291,25133,1,2026-07-19T06:29:06Z,0
29472,18292,9011,1,2026-07-19T06:29:06Z,0
29473,18293,22915,1,2026-07-19T06:29:06Z,0
29474,18294,8050,1,2026-07-19T06:29:06Z,0
29475,18295,22916,1,2026-07-19T06:29:06Z,0
29476,18296,1795,1,2026-07-19T06:29:06Z,0
29477,18297,1225,1,2026-07-19T06:29:06Z,0
29478,18298,8051,1,2026-07-19T06:29:06Z,0
29479,18299,26509,1,2026-07-19T06:29:06Z,0
29480,18300,1796,1,2026-07-19T06:29:06Z,0
29481,18301,1797,1,2026-07-19T06:29:06Z,0
29482,18302,1251,1,2026-07-19T06:29:06Z,0
29483,18303,1798,1,2026-07-19T06:29:06Z,0
29484,18304,16980,1,2026-07-19T06:29:06Z,0
29485,18305,1799,1,2026-07-19T06:29:06Z,0
29486,18306,8052,1,2026-07-19T06:29:06Z,0
29487,18307,8053,1,2026-07-19T06:29:06Z,0
29488,18308,8055,1,2026-07-19T06:29:06Z,0
29489,18309,25500,1,2026-07-19T06:29:06Z,0
29490,18310,22410,1,2026-07-19T06:29:06Z,0
29491,18311,4369,1,2026-07-19T06:29:06Z,0
29492,18311,8056,0,2026-07-19T06:29:06Z,0
29493,18312,4370,1,2026-07-19T06:29:06Z,0
29494,18313,13708,1,2026-07-19T06:29:06Z,0
29495,18314,18431,1,2026-07-19T06:29:06Z,0
29496,18314,22918,0,2026-07-19T06:29:06Z,0
29497,18315,23457,1,2026-07-19T06:29:06Z,0
29498,18316,569,1,2026-07-19T06:29:06Z,0
29499,18317,13722,1,2026-07-19T06:29:06Z,0
29500,18318,8057,1,2026-07-19T06:29:06Z,0
29501,18318,4371,0,2026-07-19T06:29:06Z,0
29502,18318,8952,0,2026-07-19T06:29:06Z,0
29503,18319,9066,1,2026-07-19T06:29:06Z,0
29504,18320,26358,1,2026-07-19T06:29:06Z,0
29505,18321,22676,1,2026-07-19T06:29:06Z,0
29506,18321,24346,0,2026-07-19T06:29:06Z,0
29507,18322,8058,1,2026-07-19T06:29:06Z,0
29508,18323,22642,1,2026-07-19T06:29:06Z,0
29509,18324,18489,1,2026-07-19T06:29:06Z,0
29510,18325,8059,1,2026-07-19T06:29:06Z,0
29511,18326,18530,1,2026-07-19T06:29:06Z,0
29512,18326,1800,0,2026-07-19T06:29:06Z,0
29513,18326,24347,0,2026-07-19T06:29:06Z,0
29514,18326,1801,0,2026-07-19T06:29:06Z,0
29515,18327,1802,1,2026-07-19T06:29:06Z,0
29516,18328,4372,1,2026-07-19T06:29:06Z,0
29517,18328,22643,0,2026-07-19T06:29:06Z,0
29518,18328,22644,0,2026-07-19T06:29:06Z,0
29519,18328,4373,0,2026-07-19T06:29:06Z,0
29520,18329,8298,1,2026-07-19T06:29:06Z,0
29521,18329,8299,0,2026-07-19T06:29:06Z,0
29522,18329,8300,0,2026-07-19T06:29:06Z,0
29523,18330,23371,1,2026-07-19T06:29:06Z,0
29524,18331,4374,1,2026-07-19T06:29:06Z,0
29525,18332,1803,1,2026-07-19T06:29:06Z,0
29526,18333,4375,1,2026-07-19T06:29:06Z,0
29527,18334,596,1,2026-07-19T06:29:06Z,0
29528,18335,4376,1,2026-07-19T06:29:06Z,0
29529,18336,4377,1,2026-07-19T06:29:06Z,0
29530,18337,4378,1,2026-07-19T06:29:06Z,0
29531,18337,4379,0,2026-07-19T06:29:06Z,0
29532,18338,18531,1,2026-07-19T06:29:06Z,0
29533,18339,4380,1,2026-07-19T06:29:06Z,0
29534,18340,23544,1,2026-07-19T06:29:06Z,0
29535,18340,23545,0,2026-07-19T06:29:06Z,0
29536,18341,18456,1,2026-07-19T06:29:06Z,0
29537,18342,22382,1,2026-07-19T06:29:06Z,0
29538,18343,22383,1,2026-07-19T06:29:06Z,0
29539,18344,4382,1,2026-07-19T06:29:06Z,0
29540,18344,27426,0,2026-07-19T06:29:06Z,0
29541,18345,4383,1,2026-07-19T06:29:06Z,0
29542,18346,24311,1,2026-07-19T06:29:06Z,0
29543,18347,26511,1,2026-07-19T06:29:06Z,0
29544,18348,6836,1,2026-07-19T06:29:06Z,0
29545,18349,6837,1,2026-07-19T06:29:06Z,0
29546,18350,22920,1,2026-07-19T06:29:06Z,0
29547,18351,22570,1,2026-07-19T06:29:06Z,0
29548,18352,18598,1,2026-07-19T06:29:06Z,0
29549,18353,27093,1,2026-07-19T06:29:06Z,0
29550,18354,16981,1,2026-07-19T06:29:06Z,0
29551,18355,25524,1,2026-07-19T06:29:06Z,0
29552,18356,9041,1,2026-07-19T06:29:06Z,0
29553,18357,13709,1,2026-07-19T06:29:06Z,0
29554,18357,13710,0,2026-07-19T06:29:06Z,0
29555,18357,13711,0,2026-07-19T06:29:06Z,0
29556,18358,14326,1,2026-07-19T06:29:06Z,0
29557,18359,24253,1,2026-07-19T06:29:06Z,0
29558,18360,9260,1,2026-07-19T06:29:06Z,0
29559,18361,8060,1,2026-07-19T06:29:06Z,0
29560,18362,4384,1,2026-07-19T06:29:06Z,0
29561,18363,22677,1,2026-07-19T06:29:06Z,0
29562,18364,9261,1,2026-07-19T06:29:06Z,0
29563,18365,1,1,2026-07-19T06:29:06Z,0
29564,18366,18984,1,2026-07-19T06:29:06Z,0
29565,18367,6075,1,2026-07-19T06:29:06Z,0
29566,18368,1226,1,2026-07-19T06:29:06Z,0
29567,18369,26019,1,2026-07-19T06:29:06Z,0
29568,18370,17512,1,2026-07-19T06:29:06Z,0
29569,18371,8061,1,2026-07-19T06:29:06Z,0
29570,18372,22424,1,2026-07-19T06:29:06Z,0
29571,18373,25899,1,2026-07-19T06:29:06Z,0
29572,18374,570,1,2026-07-19T06:29:06Z,0
29573,18375,8062,1,2026-07-19T06:29:06Z,0
29574,18376,6964,1,2026-07-19T06:29:06Z,0
29575,18377,6965,1,2026-07-19T06:29:06Z,0
29576,18377,14327,0,2026-07-19T06:29:06Z,0
29577,18377,2838,0,2026-07-19T06:29:06Z,0
29578,18377,571,0,2026-07-19T06:29:06Z,0
29579,18377,572,0,2026-07-19T06:29:06Z,0
29580,18378,2839,1,2026-07-19T06:29:06Z,0
29581,18379,25501,1,2026-07-19T06:29:06Z,0
29582,18379,17148,0,2026-07-19T06:29:06Z,0
29583,18380,22425,1,2026-07-19T06:29:06Z,0
29584,18381,22645,1,2026-07-19T06:29:06Z,0
29585,18382,15644,1,2026-07-19T06:29:06Z,0
29586,18383,1805,1,2026-07-19T06:29:06Z,0
29587,18384,19408,1,2026-07-19T06:29:06Z,0
29588,18384,22646,0,2026-07-19T06:29:06Z,0
29589,18385,14361,1,2026-07-19T06:29:06Z,0
29590,18386,14363,1,2026-07-19T06:29:06Z,0
29591,18387,22921,1,2026-07-19T06:29:06Z,0
29592,18388,1806,1,2026-07-19T06:29:06Z,0
29593,18389,14364,1,2026-07-19T06:29:06Z,0
29594,18390,4385,1,2026-07-19T06:29:06Z,0
29595,18391,17335,1,2026-07-19T06:29:06Z,0
29596,18392,1807,1,2026-07-19T06:29:06Z,0
29597,18393,23372,1,2026-07-19T06:29:06Z,0
29598,18394,8064,1,2026-07-19T06:29:06Z,0
29599,18395,25905,1,2026-07-19T06:29:06Z,0
29600,18396,8065,1,2026-07-19T06:29:06Z,0
29601,18397,23441,1,2026-07-19T06:29:06Z,0
29602,18398,14365,1,2026-07-19T06:29:06Z,0
29603,18398,14315,0,2026-07-19T06:29:06Z,0
29604,18399,20544,1,2026-07-19T06:29:06Z,0
29605,18399,23373,0,2026-07-19T06:29:06Z,0
29606,18399,1809,0,2026-07-19T06:29:06Z,0
29607,18400,20692,1,2026-07-19T06:29:06Z,0
29608,18400,1810,0,2026-07-19T06:29:06Z,0
29609,18401,1811,1,2026-07-19T06:29:06Z,0
29610,18402,9182,1,2026-07-19T06:29:06Z,0
29611,18403,26009,1,2026-07-19T06:29:06Z,0
29612,18404,4387,1,2026-07-19T06:29:06Z,0
29613,18405,15136,1,2026-07-19T06:29:06Z,0
29614,18406,23400,1,2026-07-19T06:29:06Z,0
29615,18407,5969,1,2026-07-19T06:29:06Z,0
29616,18408,1814,1,2026-07-19T06:29:06Z,0
29617,18409,1815,1,2026-07-19T06:29:06Z,0
29618,18410,1816,1,2026-07-19T06:29:06Z,0
29619,18411,1817,1,2026-07-19T06:29:06Z,0
29620,18412,543,1,2026-07-19T06:29:06Z,0
29621,18413,8066,1,2026-07-19T06:29:06Z,0
29622,18414,18463,1,2026-07-19T06:29:06Z,0
29623,18415,6966,1,2026-07-19T06:29:06Z,0
29624,18416,23816,1,2026-07-19T06:29:06Z,0
29625,18417,15649,1,2026-07-19T06:29:06Z,0
29626,18417,15650,0,2026-07-19T06:29:06Z,0
29627,18418,26588,1,2026-07-19T06:29:06Z,0
29628,18419,1818,1,2026-07-19T06:29:06Z,0
29629,18420,1819,1,2026-07-19T06:29:06Z,0
29630,18421,20121,1,2026-07-19T06:29:06Z,0
29631,18422,17540,1,2026-07-19T06:29:06Z,0
29632,18423,22923,1,2026-07-19T06:29:06Z,0
29633,18424,8067,1,2026-07-19T06:29:06Z,0
29634,18425,1821,1,2026-07-19T06:29:06Z,0
29635,18426,25525,1,2026-07-19T06:29:06Z,0
29636,18426,1823,0,2026-07-19T06:29:06Z,0
29637,18427,23718,1,2026-07-19T06:29:06Z,0
29638,18428,9262,1,2026-07-19T06:29:06Z,0
29639,18429,1826,1,2026-07-19T06:29:06Z,0
29640,18430,17513,1,2026-07-19T06:29:06Z,0
29641,18431,1827,1,2026-07-19T06:29:06Z,0
29642,18432,22678,1,2026-07-19T06:29:06Z,0
29643,18433,1829,1,2026-07-19T06:29:06Z,0
29644,18434,1885,1,2026-07-19T06:29:06Z,0
29645,18435,1886,1,2026-07-19T06:29:06Z,0
29646,18436,1887,1,2026-07-19T06:29:06Z,0
29647,18437,1228,1,2026-07-19T06:29:06Z,0
29648,18438,1888,1,2026-07-19T06:29:06Z,0
29649,18438,9268,0,2026-07-19T06:29:06Z,0
29650,18438,22577,0,2026-07-19T06:29:06Z,0
29651,18439,1229,1,2026-07-19T06:29:06Z,0
29652,18440,8117,1,2026-07-19T06:29:06Z,0
29653,18441,23954,1,2026-07-19T06:29:06Z,0
29654,18442,3442,1,2026-07-19T06:29:06Z,0
29655,18443,8118,1,2026-07-19T06:29:06Z,0
29656,18443,3438,0,2026-07-19T06:29:06Z,0
29657,18444,5966,1,2026-07-19T06:29:06Z,0
29658,18445,16327,1,2026-07-19T06:29:06Z,0
29659,18446,22728,1,2026-07-19T06:29:06Z,0
29660,18447,1890,1,2026-07-19T06:29:06Z,0
29661,18448,23878,1,2026-07-19T06:29:06Z,0
29662,18449,8301,1,2026-07-19T06:29:06Z,0
29663,18450,8119,1,2026-07-19T06:29:06Z,0
29664,18451,14375,1,2026-07-19T06:29:06Z,0
29665,18452,20148,1,2026-07-19T06:29:06Z,0
29666,18453,17517,1,2026-07-19T06:29:06Z,0
29667,18454,1230,1,2026-07-19T06:29:06Z,0
29668,18454,8120,0,2026-07-19T06:29:06Z,0
29669,18455,9269,1,2026-07-19T06:29:06Z,0
29670,18455,9270,0,2026-07-19T06:29:06Z,0
29671,18456,13704,1,2026-07-19T06:29:06Z,0
29672,18457,1891,1,2026-07-19T06:29:06Z,0
29673,18458,6978,1,2026-07-19T06:29:06Z,0
29674,18459,8121,1,2026-07-19T06:29:06Z,0
29675,18460,1893,1,2026-07-19T06:29:06Z,0
29676,18461,1894,1,2026-07-19T06:29:06Z,0
29677,18462,1895,1,2026-07-19T06:29:06Z,0
29678,18463,6979,1,2026-07-19T06:29:06Z,0
29679,18463,1896,0,2026-07-19T06:29:06Z,0
29680,18464,1897,1,2026-07-19T06:29:06Z,0
29681,18465,8123,1,2026-07-19T06:29:06Z,0
29682,18466,19248,1,2026-07-19T06:29:06Z,0
29683,18467,14318,1,2026-07-19T06:29:06Z,0
29684,18468,19249,1,2026-07-19T06:29:06Z,0
29685,18469,5946,1,2026-07-19T06:29:06Z,0
29686,18470,1898,1,2026-07-19T06:29:06Z,0
29687,18471,8124,1,2026-07-19T06:29:06Z,0
29688,18472,23879,1,2026-07-19T06:29:06Z,0
29689,18472,19251,0,2026-07-19T06:29:06Z,0
29690,18473,13712,1,2026-07-19T06:29:06Z,0
29691,18474,8125,1,2026-07-19T06:29:06Z,0
29692,18475,1899,1,2026-07-19T06:29:06Z,0
29693,18476,1901,1,2026-07-19T06:29:06Z,0
29694,18477,22952,1,2026-07-19T06:29:06Z,0
29695,18478,8126,1,2026-07-19T06:29:06Z,0
29696,18479,26270,1,2026-07-19T06:29:06Z,0
29697,18480,22650,1,2026-07-19T06:29:06Z,0
29698,18481,28811,1,2026-07-19T06:29:06Z,0
29699,18482,19252,1,2026-07-19T06:29:06Z,0
29700,18483,8128,1,2026-07-19T06:29:06Z,0
29701,18484,22953,1,2026-07-19T06:29:06Z,0
29702,18485,18458,1,2026-07-19T06:29:06Z,0
29703,18486,6980,1,2026-07-19T06:29:06Z,0
29704,18487,22954,1,2026-07-19T06:29:06Z,0
29705,18488,5933,1,2026-07-19T06:29:06Z,0
29706,18489,18944,1,2026-07-19T06:29:06Z,0
29707,18490,5934,1,2026-07-19T06:29:06Z,0
29708,18491,1902,1,2026-07-19T06:29:06Z,0
29709,18492,2841,1,2026-07-19T06:29:06Z,0
29710,18493,3416,1,2026-07-19T06:29:06Z,0
29711,18494,22955,1,2026-07-19T06:29:06Z,0
29712,18495,1903,1,2026-07-19T06:29:06Z,0
29713,18496,1904,1,2026-07-19T06:29:06Z,0
29714,18497,1906,1,2026-07-19T06:29:06Z,0
29715,18497,1907,0,2026-07-19T06:29:06Z,0
29716,18498,1908,1,2026-07-19T06:29:06Z,0
29717,18499,22956,1,2026-07-19T06:29:06Z,0
29718,18500,9271,1,2026-07-19T06:29:06Z,0
29719,18501,4406,1,2026-07-19T06:29:06Z,0
29720,18502,1232,1,2026-07-19T06:29:06Z,0
29721,18503,2,1,2026-07-19T06:29:06Z,0
29722,18504,22957,1,2026-07-19T06:29:06Z,0
29723,18505,17247,1,2026-07-19T06:29:06Z,0
29724,18506,27768,1,2026-07-19T06:29:06Z,0
29725,18507,17518,1,2026-07-19T06:29:06Z,0
29726,18508,25709,1,2026-07-19T06:29:06Z,0
29727,18509,13752,1,2026-07-19T06:29:06Z,0
29728,18510,23134,1,2026-07-19T06:29:06Z,0
29729,18511,1909,1,2026-07-19T06:29:06Z,0
29730,18512,2842,1,2026-07-19T06:29:06Z,0
29731,18513,4410,1,2026-07-19T06:29:06Z,0
29732,18514,1233,1,2026-07-19T06:29:06Z,0
29733,18515,2843,1,2026-07-19T06:29:06Z,0
29734,18516,8131,1,2026-07-19T06:29:06Z,0
29735,18516,8132,0,2026-07-19T06:29:06Z,0
29736,18517,20149,1,2026-07-19T06:29:06Z,0
29737,18517,8133,0,2026-07-19T06:29:06Z,0
29738,18517,22958,0,2026-07-19T06:29:06Z,0
29739,18518,2844,1,2026-07-19T06:29:06Z,0
29740,18518,8134,0,2026-07-19T06:29:06Z,0
29741,18519,9272,1,2026-07-19T06:29:06Z,0
29742,18520,3417,1,2026-07-19T06:29:06Z,0
29743,18521,2845,1,2026-07-19T06:29:06Z,0
29744,18522,5935,1,2026-07-19T06:29:06Z,0
29745,18523,22959,1,2026-07-19T06:29:06Z,0
29746,18524,1234,1,2026-07-19T06:29:06Z,0
29747,18525,27653,1,2026-07-19T06:29:06Z,0
29748,18526,23135,1,2026-07-19T06:29:06Z,0
29749,18527,8135,1,2026-07-19T06:29:06Z,0
29750,18528,9273,1,2026-07-19T06:29:06Z,0
29751,18528,8136,0,2026-07-19T06:29:06Z,0
29752,18528,4411,0,2026-07-19T06:29:06Z,0
29753,18529,1910,1,2026-07-19T06:29:06Z,0
29754,18530,8137,1,2026-07-19T06:29:06Z,0
29755,18530,18608,0,2026-07-19T06:29:06Z,0
29756,18531,22960,1,2026-07-19T06:29:06Z,0
29757,18532,25571,1,2026-07-19T06:29:06Z,0
29758,18533,6981,1,2026-07-19T06:29:06Z,0
29759,18533,6982,0,2026-07-19T06:29:06Z,0
29760,18534,8138,1,2026-07-19T06:29:06Z,0
29761,18535,5967,1,2026-07-19T06:29:06Z,0
29762,18536,3443,1,2026-07-19T06:29:06Z,0
29763,18537,3418,1,2026-07-19T06:29:06Z,0
29764,18538,3439,1,2026-07-19T06:29:06Z,0
29765,18539,3444,1,2026-07-19T06:29:06Z,0
29766,18540,9274,1,2026-07-19T06:29:06Z,0
29767,18540,26021,0,2026-07-19T06:29:06Z,0
29768,18541,20135,1,2026-07-19T06:29:06Z,0
29769,18542,15642,1,2026-07-19T06:29:06Z,0
29770,18543,20644,1,2026-07-19T06:29:06Z,0
29771,18543,24348,0,2026-07-19T06:29:06Z,0
29772,18544,1912,1,2026-07-19T06:29:06Z,0
29773,18545,18459,1,2026-07-19T06:29:06Z,0
29774,18545,22962,0,2026-07-19T06:29:06Z,0
29775,18546,1913,1,2026-07-19T06:29:06Z,0
29776,18546,4561,0,2026-07-19T06:29:06Z,0
29777,18546,18945,0,2026-07-19T06:29:06Z,0
29778,18547,1914,1,2026-07-19T06:29:06Z,0
29779,18547,20130,0,2026-07-19T06:29:06Z,0
